,Mean,Maximum_value,Minimum_value,Range,Standard Deviation,Variance,Absolute_mean,Absolute_MAX,RMS,Crest Factor,Shape factor,Impulse Factor,Kurtosis,Skewness,Clearance Factor,FAULT TYPE,Label,Label_no
12,0.012914204995625001,1.386457846,-1.429015385,2.8154732310000004,0.2822912112629931,0.07968832795632783,0.198592588835625,1.429015385,0.2825864551725663,5.056913942061898,1.4229456236479348,7.1957135630212035,4.307951715341723,-0.285756005771799,8.963499036722105,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
13,0.012709501160000001,1.391047385,-1.364553231,2.7556006159999997,0.2922831563572549,0.0854294434901595,0.20761650808249998,1.391047385,0.2925593527985314,4.7547527422851985,1.4091333849150276,6.7000808261703515,3.121199736112019,-0.10766513186457749,8.361900755834005,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
14,0.011096643464375,1.250649231,-1.258576615,2.5092258459999996,0.2762027643115285,0.07628796701332977,0.19754116729937501,1.258576615,0.27642558222694447,4.553039573474472,1.3993315216570508,6.371211794514803,3.4687963352060107,-0.056499589547877864,7.835044514792789,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
15,0.010357884230000001,1.279646769,-1.526647385,2.8062941539999997,0.2864451238147077,0.08205080895722325,0.20092621268625,1.526647385,0.2866323337011115,5.326152026490932,1.426555200882093,7.598049874079337,4.050192330043836,-0.26180799731483917,9.485406964633153,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
16,0.009920704624375,1.362675692,-1.192654154,2.5553298460000002,0.26770022789196807,0.07166341201341164,0.19246698922562502,1.362675692,0.2678839905512379,5.086812725150002,1.3918438254219434,7.080048882577801,3.3292332672120963,-0.013627604128160518,8.754852729119374,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
17,0.0129333715275,1.247311385,-1.537495385,2.78480677,0.27986176526903106,0.07832260765949824,0.1940949715375,1.537495385,0.2801604535950186,5.487910107478985,1.443419432125218,7.921356090891562,4.340616477702595,-0.32089853644395294,10.027374767972313,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
18,0.014726159988749998,1.368725538,-1.213515692,2.58224123,0.2928731074586136,0.08577465707246464,0.20649350538625,1.368725538,0.2932431019827728,4.667545557748222,1.4201081115566132,6.6284193076182865,3.29284145268114,0.011120736573556753,8.261924996480033,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
19,0.014278288841249997,1.236880615,-1.271719385,2.5086,0.27601966690120905,0.0761868565162544,0.19303220653375,1.271719385,0.27638872272306725,4.601198531078356,1.431826987248074,6.5881202304841855,3.955484281539146,0.028854430874488135,8.233039418199658,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
20,0.013362988851875,1.290912,-1.422756923,2.713668923,0.28375092141806824,0.08051458540560275,0.197753955000625,1.422756923,0.2840654059836539,5.008553991547532,1.4364587852756527,7.1945813826858895,4.067121983396193,-0.16071691784031517,9.052228983895729,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
21,0.010908368078750001,1.354539692,-1.171375385,2.5259150769999996,0.2723578140443502,0.07417877887101686,0.195338971155,1.354539692,0.27257617534399137,4.969398702181398,1.3954008958494217,6.9343034008568765,2.9738695205738983,-0.01840691135857648,8.666429935823487,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
22,0.014970239989375,1.381659692,-1.431936,2.813595692,0.28541534508092326,0.0814619192076625,0.198973181530625,1.431936,0.2858076753570519,5.010138367386812,1.4364130540530247,7.1966281535263255,4.289396516775812,-0.2979492243779489,9.046561685772375,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
23,0.01123941460875,1.362675692,-1.303637538,2.66631323,0.277932542482849,0.07724649817098067,0.19541446385375,1.362675692,0.2781597070240908,4.898896776167447,1.4234345889169602,6.973259118730532,3.729848714323916,-0.09669250527498059,8.728739214136468,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
24,0.01601527268625,1.126731692,-1.333469538,2.46020123,0.26827602713348764,0.0719720267345278,0.19264053115,1.333469538,0.2687536338242569,4.961680030239074,1.3951043024014051,6.922061157325666,3.6669168049433347,-0.16648385229816648,8.51655141855674,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
25,0.012518226933125001,1.410031385,-1.376861538,2.786892923,0.28525699486934525,0.08137155312188966,0.20162937692437496,1.410031385,0.28553153788581553,4.938268449924693,1.4161207173343084,6.993184259696739,4.085434528981105,-0.10910982406802879,8.654702251303782,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
26,0.01563559269,1.473033231,-1.275891692,2.748924923,0.2790155958492791,0.07784970272712824,0.19551525114625,1.473033231,0.279453349391085,5.2711239074774605,1.4293173946928945,7.534109090539114,4.0597922975023994,-0.09528492885889853,9.396046550254944,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
27,0.012398012299999999,1.417750154,-1.372480615,2.790230769,0.28106086364675903,0.07899520907386208,0.19876013307625,1.417750154,0.2813341781278148,5.039381149615929,1.415445712243949,7.13297044058685,4.176436416363555,-0.19977704187186965,8.825605232026208,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
28,0.016104716536874997,1.165116923,-1.375609846,2.540726769,0.2781325559086403,0.0773577186562729,0.19623575654812497,1.375609846,0.27859842165921544,4.937608181006354,1.4197128319521717,7.009985693726742,3.6623715616923667,-0.18545998405270087,8.735633889484578,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
29,0.0124918892325,1.212889846,-1.385414769,2.598304615,0.28156213659136053,0.07927723676189198,0.199705160775,1.385414769,0.2818391102357674,4.915622845392382,1.4112760488613738,6.937300786938064,3.492083740827753,-0.2541175900918821,8.60995906159543,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
30,0.015451228853125,1.312608,-1.413995077,2.726603077,0.2759591595870521,0.07615345775999208,0.195202588836875,1.413995077,0.2763913859603148,5.115915867229763,1.4159206986301134,7.243731168860848,3.934128443378879,0.012320867624718485,9.02204373953961,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
31,0.013581774235,1.341814154,-1.277352,2.619166154,0.2907533234087691,0.08453749507324428,0.205574424235,1.341814154,0.2910703689223876,4.609930440421395,1.4158880415476873,6.527145382959316,3.4088899146347664,-0.16629777119433356,8.140205698372224,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
32,0.01506789807375,1.409822769,-1.394385231,2.804208,0.28593797811184224,0.08176052732668838,0.20300323961625,1.409822769,0.2863347147641188,4.923687894991724,1.4104933266355533,6.944828918322083,3.8956194171610443,-0.1717977807257508,8.639506448136594,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
33,0.015697134231875,1.258368,-1.237089231,2.4954572309999996,0.2674406430039692,0.07152449753037649,0.183879728081875,1.258368,0.2679009099526726,4.69713970072854,1.4569355346957331,6.843429741421491,4.232291720817911,-0.06644629734636943,8.658470626101588,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
34,0.014321837303749998,1.129235077,-1.351410462,2.480645539,0.2796437229703267,0.07820061179670482,0.19845594577249998,1.351410462,0.28001022627836275,4.826289667922845,1.4109440016443375,6.809624457153779,3.3372786321471146,-0.106442247134362,8.486656682032567,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
35,0.01539542423125,1.339728,-1.251066462,2.590794462,0.2791002643586511,0.07789695756506894,0.1953783473175,1.339728,0.27952455465008635,4.792881261100995,1.4306833816945148,6.857095570692243,3.5914308949380205,-0.08253175615352307,8.623727893991042,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
36,0.014012564994374999,1.423174154,-1.335138462,2.758312616,0.27944374931673194,0.07808880903219254,0.19618725346937502,1.423174154,0.2797948552241698,5.08649150414064,1.4261622520132073,7.254162178391262,3.7055637066308895,-0.2163172202651475,9.111103595695411,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
37,0.016307595001874998,1.438194462,-1.303220308,2.74141477,0.277702042515006,0.07711842441700623,0.193916214234375,1.438194462,0.278180448758987,5.170005542862714,1.434539395569918,7.416576626551403,4.336657574390147,-0.1319774999833843,9.294593445604066,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
38,0.0159199615275,1.208300308,-1.475328,2.6836283080000003,0.2759211845487159,0.07613250008276654,0.19260571846125,1.475328,0.2763800739159819,5.33804039884761,1.434952586683382,7.65983487814677,3.9251394848295895,-0.27970382925530773,9.60309562360524,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
39,0.017617699615625,1.273596923,-1.356625846,2.630222769,0.28764335068280267,0.08273869719202978,0.204786901159375,1.356625846,0.2881823737354111,4.707525406274705,1.4072305020677751,6.62457334096876,3.4680358731852543,-0.08444414705416443,8.183478471457859,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
40,0.018113552289999998,1.247102769,-1.405233231,2.652336,0.26925171350911475,0.07249648522759441,0.18522516692250002,1.405233231,0.26986030831553753,5.207261637591081,1.4569311114641872,7.586621485340396,4.5040871647069025,-0.2615008151800148,9.605316315079614,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
41,0.015907966154999998,1.286948308,-1.331174769,2.618123077,0.2875865007779347,0.08270599542969702,0.20517244845625002,1.331174769,0.28802614259279596,4.621715088140388,1.4038246594996076,6.488077609912879,3.313528382992846,-0.18467725413475594,8.03916726994113,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
42,0.019354944234375,1.299882462,-1.427346462,2.7272289240000003,0.2788144957968755,0.0777375230664659,0.19415925116187502,1.427346462,0.2794854860860966,5.107050394596521,1.4394652040199882,7.351421338198243,4.349350000679802,-0.2049577770227426,9.227559148988952,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
43,0.01662534230375,1.265878154,-1.355374154,2.621252308,0.27894512000022054,0.07781037997193743,0.1934367899875,1.355374154,0.2794401223494119,4.850320500165113,1.4446069042371386,7.006806482301454,3.9222947420595524,-0.07761231035100871,8.851753503250752,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
44,0.0189128099925,1.339936615,-1.466774769,2.8067113839999998,0.2877966410065486,0.08282690657465222,0.20414032384750003,1.466774769,0.2884174075129041,5.085597230931267,1.4128389828966963,7.1851300191711855,3.7134153179864997,-0.0872396124946978,8.87686598404469,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
45,0.016129619994375,1.190776615,-1.32888,2.519656615,0.2832379337173459,0.08022372709647162,0.19804458230687497,1.32888,0.2836968306795734,4.684155254102673,1.4324897322360386,6.71000430570157,3.5292296785721398,-0.20259858634934988,8.456262880516524,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
46,0.015611210754375002,1.438194462,-1.276934769,2.7151292309999997,0.2815009881405188,0.07924280632408853,0.19828501152937497,1.438194462,0.2819335315731459,5.101182729046436,1.4218600256196308,7.253167805812384,3.6227707746728424,-0.1068816842272804,9.11390034834685,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
47,0.012535176933125001,1.306975385,-1.401478154,2.708453539,0.27486919988703884,0.0755530770465409,0.18755461846812502,1.401478154,0.2751548794902348,5.093415594142638,1.4670653366874966,7.472373463510214,5.001133937943498,-0.2001977421049549,9.44813786454893,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
48,0.0152705157625,1.428598154,-1.347238154,2.7758363079999997,0.28235131230365146,0.07972226355959411,0.1979213688625,1.428598154,0.2827639513998325,5.052264077254814,1.4286681272716661,7.218008657733547,4.129467542292494,-0.1718802824007651,9.022465948765175,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
49,0.016286603081875,1.154060308,-1.231873846,2.385934154,0.2758045469814996,0.07606814813567021,0.19679627999187502,1.231873846,0.27628500063452005,4.4587069264377766,1.4039137357978861,6.2596398979231695,3.024334423816092,-0.09971534361369382,7.787476964209061,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
50,0.014726811926874998,1.246268308,-1.354122462,2.60039077,0.27823682721766424,0.07741573202015235,0.195185378085625,1.354122462,0.27862629274654227,4.859995259786209,1.4274957247274587,6.937622455540528,3.9662375234358604,-0.21648885193378248,8.68791646207851,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
51,0.014370731555625,1.374358154,-1.302803077,2.6771612310000004,0.2855451207100247,0.08153601596130258,0.197879515378125,1.374358154,0.2859065124944628,4.807019406480352,1.4448514892919984,6.945429148508675,3.9496463925916734,-0.04705146367401028,8.778439729976279,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
52,0.009513774228125,1.267338462,-1.411908923,2.679247385,0.28556600563778645,0.08154794357592028,0.205127726531875,1.411908923,0.28572443975968176,4.941505613546863,1.3929098937060698,6.883072058913508,3.3089536502424988,-0.17109944460234053,8.486774304346056,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
53,0.015164121910000002,1.458012923,-1.335347077,2.79336,0.27908426339062226,0.0778880260722862,0.19702015039124998,1.458012923,0.2794959331825555,5.216580099745797,1.4186159772364504,7.400323876033104,4.152780590304511,0.02364116240933379,9.198809335484148,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
54,0.012088609613125,1.219774154,-1.358294769,2.578068923,0.2779211515384952,0.07724016647248322,0.19317432577187496,1.358294769,0.278183933674937,4.882721841827114,1.4400668026839771,7.031445631155192,3.9032464746959086,-0.11866604381100296,8.863260261929579,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
55,0.01713944886125,1.361215385,-1.363927385,2.7251427699999997,0.28263136485469115,0.07988048839962554,0.19735158807249997,1.363927385,0.28315057673770144,4.8169684155843475,1.434751954636828,6.911154849683507,3.8766211457636777,-0.22225519933279522,8.726255431342329,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
56,0.013794692306875,1.389795692,-1.242304615,2.632100307,0.27509913590564045,0.07567953457603002,0.19508798078062498,1.389795692,0.275444782328276,5.045641744426427,1.411900319159137,7.123943189318338,3.8755586280094523,-0.0028927771781854118,8.798736590686207,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
57,0.01686681462,1.255656,-1.348698462,2.604354462,0.2856388566075724,0.0815895564040813,0.202169951535,1.348698462,0.2861364112438449,4.713480735070244,1.415326110885022,6.671112357498444,3.6334380851511936,-0.265332549253674,8.33600211120393,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
58,0.015197370001874998,1.517885538,-1.228744615,2.746630153,0.27852411866739696,0.07757568467945022,0.19566662769687496,1.517885538,0.2789384246288491,5.4416509307373975,1.4255799668657758,7.757508553535737,4.134695458498678,0.003651640608449274,9.66487985443613,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
59,0.01624044693375,1.203919385,-1.460307692,2.664227077,0.2926343031977152,0.08563483540801231,0.2007344169225,1.460307692,0.2930846081332492,4.982546512084591,1.4600615710379352,7.274824688203812,3.8213953282749378,-0.2997349692070605,9.307407677156775,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
60,0.016518035766249998,1.284236308,-1.339728,2.623964308,0.28079508761438604,0.07884588122837073,0.20187280500125,1.339728,0.2812805125385437,4.762960604376807,1.3933551502234391,6.6364956884197674,3.2518496207324867,-0.06880069135798518,8.18437435043307,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
61,0.014638280767500001,1.169080615,-1.319909538,2.488990153,0.278943281455772,0.07780935426931405,0.19747558385250003,1.319909538,0.2793271084824067,4.725318445356455,1.4144893410774462,6.6839125741533545,3.3162721526545678,-0.20346275151426566,8.317718978382668,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
62,0.014084276541250001,1.440906462,-1.505577231,2.9464836930000002,0.2986610124986005,0.0891984003866892,0.211052925005,1.505577231,0.29899292170949404,5.0354945608473,1.4166727217943589,7.133647785096234,3.7043656874522064,-0.19392487741381217,8.910808741789475,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
63,0.014686131920000003,1.390421538,-1.327836923,2.718258461,0.27509261112488104,0.07567594469550501,0.19430997578,1.390421538,0.27548435012950667,5.047188841567063,1.4177571121794241,7.155687876644333,3.9307224892821813,0.01644799798627558,8.871456724353068,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
64,0.016040306528750003,1.228118769,-1.400226462,2.628345231,0.2816000069095644,0.0792985638914667,0.19438820654375,1.400226462,0.28205647541760664,4.964347866599607,1.4509958213649425,7.203248010237997,3.76538272637874,-0.33920276378092706,9.19372210042657,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
65,0.01434947883375,1.253152615,-1.271719385,2.5248720000000002,0.28227379319029067,0.07967849432203498,0.20086649653750002,1.271719385,0.2826382880376175,4.499458986359065,1.4070952244883277,6.3311672524869325,3.358673396341307,-0.17971367175668412,7.852069480879217,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
66,0.01772852653375,1.334512615,-1.336598769,2.671111384,0.2786885086980111,0.07766728488032142,0.19373367576375003,1.336598769,0.2792518317457905,4.7863563173212675,1.441421222432832,6.89915557391233,3.9600853824349285,-0.1955409452266257,8.682321188902199,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
67,0.016203156928125,1.510166769,-1.333886769,2.844053538,0.2914512723325936,0.08494384414428763,0.206462473853125,1.510166769,0.29190132997080553,5.173552203928085,1.4138226890493464,7.314485488894777,3.7296413702414393,-0.08394415668202063,9.0901635168186,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
68,0.015435061168749997,1.437568615,-1.335555692,2.773124307,0.2773498889611098,0.07692296090673995,0.1943665626975,1.437568615,0.27777905252200535,5.175223264490461,1.4291504087270575,7.39617244370032,4.088686546105036,-0.08557560886892737,9.252774124996675,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
69,0.01515642921875,1.183475077,-1.513087385,2.696562462,0.2929357258454511,0.08581133947660127,0.2053059623075,1.513087385,0.29332755892221285,5.1583539936022635,1.4287337572928214,7.369914482725792,3.5149918686946497,-0.3246617907585719,9.294325549823823,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
70,0.015946820775,1.280689846,-1.323456,2.6041458459999998,0.27763801640160973,0.07708286815142051,0.19246307768999998,1.323456,0.2780956116954212,4.758996346369857,1.4449296718789326,6.876415029233237,3.8637257224238013,-0.06959849920965024,8.680583618068763,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
71,0.017264487683125,1.180137231,-1.305097846,2.485235077,0.27657353987809213,0.07649292296069861,0.191575158453125,1.305097846,0.27711186458839937,4.70964261287943,1.4464916371513985,6.812458653501957,3.699778847671121,-0.27525332843551176,8.610102462639928,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
72,0.014150381543125002,1.486384615,-1.392090462,2.878475077,0.28232453141593444,0.07970714103922696,0.196844522309375,1.486384615,0.2826789244656258,5.258208116540172,1.4360517689252603,7.551059067134676,4.333798596662084,-0.04516276517072944,9.490779991998133,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
73,0.016434850380624998,1.313233846,-1.261914462,2.575148308,0.2749622288917182,0.07560422731710162,0.191171618083125,1.313233846,0.2754529571889457,4.767543102102887,1.4408674255671865,6.869397555807585,3.877255438468257,-0.03934970114191504,8.67763026258129,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
74,0.015018873473750001,1.183057846,-1.323247385,2.506305231,0.2853419938552852,0.08142005345730961,0.20101252731875,1.323247385,0.2857369769871063,4.630998056158866,1.4214884057151667,6.582910043719302,3.5388619017828313,-0.25567376465740704,8.232653795410663,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
75,0.018788814231250003,1.277352,-1.308018462,2.585370462,0.2759940134600291,0.07617269546577474,0.19144829423125004,1.308018462,0.2766328162131007,4.7283560927651616,1.4449479287548859,6.832228342656565,3.9118224395881214,-0.16591094004386953,8.645738905709258,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
76,0.01865490923625,1.256490462,-1.346612308,2.60310277,0.2830590621100538,0.0801224326426233,0.19914763616000003,1.346612308,0.2836731187145444,4.747056450403655,1.4244362834748114,6.7618794476581146,3.5437183040612767,-0.31326943696737264,8.466223840722364,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
77,0.017970650765,1.397514462,-1.311773538,2.709288,0.279936278884567,0.07836432023573807,0.19542020076500002,1.397514462,0.2805125033303429,4.982004172392381,1.4354324795094724,7.151330602103733,3.906485784108205,-0.1724760921503366,9.001443456131504,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
78,0.015895318845625003,1.307184,-1.305515077,2.612699077,0.28403543020958655,0.08067612561434491,0.199743624228125,1.307184,0.2844798530222289,4.594996749727152,1.424224948964216,6.544309011370893,3.6808477992669726,-0.20263832732751214,8.152586268832271,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
79,0.015504165005000004,1.301551385,-1.419836308,2.721387693,0.2847476350578546,0.08108121567104114,0.19661256807875002,1.419836308,0.2851694142146794,4.978922132691019,1.4504129466457065,7.2214931215959055,4.119248330617747,-0.14698557357888167,9.067752858420105,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
80,0.014995665002499999,1.155103385,-1.431727385,2.58683077,0.2785541965052356,0.0775924403906774,0.194176722705,1.431727385,0.27895754221663305,5.1324204164666325,1.4366168010798854,7.373321400501387,3.627361978150888,-0.24775522931950783,9.340731502886964,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
81,0.014786528084375002,1.410657231,-1.200790154,2.611447385,0.28030002698048867,0.07856810512526267,0.199206439616875,1.410657231,0.280689769208022,5.02568096792494,1.409039636207847,7.081383682741658,3.698664197243505,-0.038839078572360214,8.748501327037571,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
82,0.014766057695625001,1.338476308,-1.442992615,2.7814689230000003,0.2811918627961536,0.07906886370277089,0.194474130000625,1.442992615,0.28157929640270324,5.12464031778917,1.4479010467962927,7.4199720805814255,4.65569315225922,-0.2550809937715576,9.32401006258212,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
83,0.010928186553125002,1.316363077,-1.446121846,2.762484923,0.28288210965576105,0.08002228796329403,0.19903563578062503,1.446121846,0.2830931175861291,5.108290368662981,1.4223237787335297,7.265642860024826,3.737423153394075,-0.19428350998251392,9.103762559483531,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
84,0.01366039615125,1.229579077,-1.292372308,2.521951385,0.28476642514230854,0.08109191688833,0.20007388846,1.292372308,0.285093885082334,4.533146362037081,1.424942991195634,6.459475136648725,3.528486264700337,-0.06299230997638273,8.033101382857257,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
85,0.012633747681875,1.217688,-1.302385846,2.520073846,0.2733493282641063,0.07471985526243814,0.19290742847187498,1.302385846,0.2736411278352131,4.759466737705809,1.4185100594770965,6.75135144518233,3.7407615457574517,-0.10885330656304687,8.416576900655812,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
86,0.012977702308124998,1.384371692,-1.153643077,2.538014769,0.27686721222308613,0.0766554532041834,0.19677541846187502,1.384371692,0.2771711997329118,4.99464480196359,1.408566181179858,7.035287755051682,3.3913242014989464,0.09434082069224065,8.71473880391027,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
87,0.012631400770624999,1.228118769,-1.479291692,2.7074104610000003,0.285443486449103,0.08147798395621926,0.198065704616875,1.479291692,0.2857228311522329,5.177366071988257,1.4425658985482417,7.468691739750921,4.090202590205204,-0.26525328762552935,9.402713939891093,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
88,0.012199958070000001,1.392924923,-1.301342769,2.694267692,0.28932524310062746,0.08370909629523716,0.20556399346124998,1.392924923,0.28958234627156904,4.810116849090384,1.4087211548853131,6.776113362783908,3.236376833464086,0.036444585260632364,8.451155247487604,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
89,0.013927032691875,1.242304615,-1.327211077,2.569515692,0.2811134233874462,0.07902475680860958,0.195675363469375,1.327211077,0.28145820124524734,4.715481983214768,1.438393654954412,6.782719364707969,3.7406124717767977,-0.15662099587981282,8.544286102550695,INNER RACE FAULT OF 0.007 INCH,IR_7_3,0
